Unnamed: 0,initial_age,weight,family_kind,race,marital_status,accumulated_capital,annual_contribution,income,additional_retirement_savings,new_accumulated_capital
13046,56,3783,1,1,1,76952.0195838479,0.34,10909.2,22683.522199176597,99635.5417830245
13047,54,1652,3,1,3,67190.73893256205,0.13,16666.38,16656.194109897944,83846.93304245999
13048,59,3237,3,1,3,24937.230870598967,0.19,51044.98,0.0,24937.230870598967
13049,55,3237,1,1,1,-113142.40168031512,0.21,71763.31,0.0,-113142.40168031512
13050,44,1300,1,1,1,-162359.0556998696,0.21,29713.27,111944.62884326454,-50414.426856605074
13051,63,1865,3,1,1,-270539.2285192489,0.2,88943.17,0.0,-270539.2285192489
13052,51,1652,1,1,1,53801.18598114788,0.31,70456.58,45057.53694481865,98858.72292596652
13053,58,3223,3,1,5,102872.63833958656,0.02,7850.99,733.8001170530539,103606.4384566396
13054,61,3082,1,1,1,83458.23783126773,0.05,50918.35,1390.0174062324797,84848.25523750021
13055,41,3492,1,1,1,44676.029000506926,0.17,20139.44,75257.45644579075,119933.48544629768
13056,49,3126,3,1,5,-119377.961157838,0.12,63197.34,0.0,-119377.961157838
13057,39,1862,1,1,1,21720.61965950005,0.28,62864.09,87940.02919581684,109660.64885531689
13058,42,2031,3,1,3,126813.89983580104,0.31,155006.81,0.0,126813.89983580104
13059,60,2983,3,1,3,-4855.969135998436,0.26,74160.21,0.0,-4855.969135998436
13060,35,2992,2,1,5,249397.39166329804,0.19,22034.08,53271.06727096376,302668.4589342618
13061,41,3295,2,1,4,73103.08354528231,0.05,80337.55,0.0,73103.08354528231
13062,45,1566,1,1,1,6539.491296789495,0.29,43188.49,83691.89216397589,90231.38346076538
13063,37,1380,1,1,1,-129269.69887481068,0.16,28988.52,131022.64387531139,1752.9450005007093
13064,55,2871,3,1,3,-111915.5202012061,0.01,182858.43,0.0,-111915.5202012061
13065,50,1574,3,1,3,42824.77783005919,0.32,194651.32,0.0,42824.77783005919
13066,37,2589,1,1,1,40111.67326687992,0.3,136911.17,0.0,40111.67326687992
13067,35,1488,1,1,1,322737.4377188377,0.13,38636.79,159781.7867756227,482519.2244944604
13068,42,1488,1,1,1,-14372.294006418642,0.18,41169.41,60991.18178604044,46618.8877796218
13069,56,3621,2,1,3,-124390.15500186424,0.1,197747.94,0.0,-124390.15500186424
13070,39,1488,1,1,1,34144.12535046276,0.24,16529.35,99097.56030290619,133241.68565336894
13071,48,3060,1,1,1,-345264.9974573146,0.11,43437.02,25426.855078843197,-319838.1423784714
13072,42,1632,2,1,3,95530.61011401318,0.21,51649.32,0.0,95530.61011401318
13073,41,1632,3,1,3,-241523.0159960844,0.09,25671.54,10157.28530743502,-231365.73068864938
13074,63,3758,1,1,1,-45487.241125043205,0.24,157065.03,0.0,-45487.241125043205
13075,52,1548,1,3,1,35360.686567509736,0.14,37537.42,49404.49472149835,84765.18128900809
13076,52,1548,1,1,1,-254994.9415558584,0.14,143464.25,0.0,-254994.9415558584
13077,61,3730,1,1,1,36983.78790950165,0.34,52967.99,9832.598874421617,46816.38678392326
13078,42,2033,3,2,5,-226484.70129227664,0.04,139615.11,0.0,-226484.70129227664
13079,35,1884,3,2,5,-77350.12548703943,0.02,65610.63,0.0,-77350.12548703943
13080,42,2210,1,2,1,145853.5822249703,0.2,36034.34,148288.16006026405,294141.7422852344
13081,60,3128,1,1,1,244788.5306965669,0.1,56634.28,3794.508321034345,248583.03901760123
13082,53,1396,1,4,1,-21536.3591751045,0.03,149566.57,0.0,-21536.3591751045
13083,45,1668,1,1,1,21399.0201475106,0.08,22121.35,29563.71395794492,50962.73410545552
13084,60,3265,3,1,3,-39905.54494805664,0.06,64955.74,0.0,-39905.54494805664
13085,36,2339,1,2,1,27352.87801175378,0.13,39795.36,155159.32458968795,182512.20260144174
13086,51,3028,1,1,1,25155.570852946992,0.27,175088.83,0.0,25155.570852946992
13087,54,3006,2,1,5,703294.5121392652,0.08,123383.88,0.0,703294.5121392652
13088,52,3028,1,1,1,-264916.11889629136,0.31,50667.48,29532.14559709839,-235383.97329919296
13089,55,3028,1,1,1,13255.214029342584,0.27,157607.64,0.0,13255.214029342584
13090,54,1397,2,1,3,163585.0942992122,0.18,3422.69,4736.2128582032465,168321.30715741546
13091,56,1397,3,3,3,-263326.137854174,0.07,63626.39,0.0,-263326.137854174
13092,38,1616,1,1,1,182323.10323813595,0.08,146835.23,0.0,182323.10323813595
13093,38,1560,3,1,5,21514.701308530548,0.02,40349.87,0.0,21514.701308530548
13094,42,1691,3,1,5,-20550.62736415925,0.3,43067.87,0.0,-20550.62736415925
13095,43,1691,2,1,5,51463.3180757326,0.24,52546.0,0.0,51463.3180757326
13096,51,2124,1,1,1,52732.69510204457,0.3,44734.26,55370.15039523329,108102.84549727786
13097,39,2891,2,4,3,-327073.8900464888,0.3,8691.76,65136.57605550036,-261937.31399098842
13098,55,2301,1,1,1,-203094.76571943887,0.11,134920.53,0.0,-203094.76571943887
13099,35,2112,3,1,5,-16384.34987229761,0.3,24445.71,46659.146406616885,30274.796534319274
13100,37,2112,1,1,1,42100.1853171886,0.2,61058.15,68992.83098219008,111093.01629937868
13101,38,1495,1,1,1,59883.95564180344,0.06,65820.46,20993.56539323024,80877.52103503369
13102,44,1721,1,1,1,-149906.90577804885,0.01,57970.91,2080.0493079855737,-147826.85647006327
13103,63,2580,1,2,1,59028.8952710415,0.24,68399.38,5144.62270463232,64173.51797567382
13104,37,1883,1,1,1,68272.68354636796,0.28,61813.95,97785.58909118871,166058.27263755666
13105,50,1785,1,1,1,451358.4264385083,0.32,8761.91,31594.710758002035,482953.13719651033
13106,54,1548,1,1,1,-102832.29706294832,0.24,78744.74,0.0,-102832.29706294832
13107,45,1523,1,1,1,16922.25732717104,0.09,20977.96,31540.105371908197,48462.36269907924
13108,44,1814,1,2,1,-146074.06279113892,0.01,24955.7,4477.166782037369,-141596.89600910156
13109,43,1473,1,1,1,470816.6575534276,0.08,39081.47,60122.426183927935,530939.0837373555
13110,59,1655,1,1,1,-92522.2396858062,0.34,26348.29,35810.477971141605,-56711.76171466459
13111,51,1585,1,1,1,105329.0290328804,0.23,94275.6,0.0,105329.0290328804
13112,54,1585,1,4,1,8870.780231292718,0.16,88369.31,0.0,8870.780231292718
13113,44,1602,1,1,1,115557.32660973827,0.09,71661.52,0.0,115557.32660973827
13114,51,2013,3,2,5,-269355.34802288096,0.12,61822.46,0.0,-269355.34802288096
13115,35,3986,3,2,3,-281292.56114311446,0.1,51842.45,0.0,-281292.56114311446
13116,40,3295,2,1,5,173971.90323831176,0.33,33040.2,51132.979636020726,225104.88287433248
13117,36,3295,2,1,5,-96280.25962766506,0.28,121899.54,0.0,-96280.25962766506
13118,60,1729,1,4,1,222597.38849444577,0.03,81401.67,0.0,222597.38849444577
13119,51,1496,1,1,1,240392.4599412373,0.05,60067.61,6195.759505842987,246588.21944708028
13120,63,2878,1,1,1,-128492.69827885227,0.04,58053.18,727.7398028659201,-127764.95847598635
13121,56,1336,3,4,3,104867.6671341187,0.17,67804.93,0.0,104867.6671341187
13122,51,1598,1,1,1,88714.78902950941,0.18,96826.21,0.0,88714.78902950941
13123,61,2983,3,1,3,-73987.64203138396,0.22,100611.96,0.0,-73987.64203138396
13124,41,2004,3,2,5,-30159.71244821512,0.21,32311.66,29830.586006109643,-329.1264421054766
13125,49,2144,3,1,2,-18883.47840366951,0.28,32057.98,22017.44754690457,3133.969143235059
13126,54,2018,1,1,1,-179184.85378737617,0.34,54698.7,28594.141297822818,-150590.71248955335
13127,55,1760,3,2,3,-160561.50513400283,0.1,133237.19,0.0,-160561.50513400283
13128,59,3300,3,2,3,-276896.9719914342,0.01,62035.52,0.0,-276896.9719914342
13129,48,2144,1,1,1,262725.9533003718,0.31,5402.44,22280.84177713197,285006.7950775038
13130,43,1636,1,1,1,-34584.69678127935,0.34,167293.62,0.0,-34584.69678127935
13131,54,3730,1,1,1,21161.475652497404,0.32,67072.26,33000.008790045395,54161.4844425428
13132,55,3730,3,1,3,90238.2446852155,0.23,84287.23,0.0,90238.2446852155
13133,53,3783,3,1,5,15132.802150440612,0.06,181238.93,0.0,15132.802150440612
13134,63,1865,1,1,1,38985.11890227507,0.05,68346.64,1070.9699778752001,40056.08888015027
13135,56,3097,1,1,1,-113275.17506604853,0.11,70425.32,9475.239142809452,-103799.93592323907
13136,57,3237,1,1,1,29115.16651950643,0.02,46667.42,1004.0816075271744,30119.248127033607
13137,50,2563,2,2,3,229664.45262083065,0.3,26827.53,18138.340784892123,247802.79340572277
13138,37,1416,1,4,1,33063.719885069906,0.13,189020.97,0.0,33063.719885069906
13139,51,1652,1,1,1,168826.1059106977,0.02,41714.01,3442.1209564932497,172268.22686719094
13140,41,2439,1,1,1,192931.49823299464,0.02,38694.79,17011.229899867652,209942.72813286228
13141,50,3097,3,1,3,9467.443152975911,0.32,22053.8,31809.659405989114,41277.10255896502
13142,41,1300,1,1,1,91462.45307002476,0.34,97157.28,0.0,91462.45307002476
13143,51,1652,1,1,1,51217.41267028076,0.03,2775.19,858.7528198485203,52076.165490129286
13144,51,1660,1,1,1,53465.24091934301,0.27,54039.71,30099.61697157071,83564.85789091371
13145,59,3237,1,1,1,78445.7506151862,0.09,15443.21,5555.956699297823,84001.70731448403
13146,56,1701,3,1,2,5007.21813602792,0.21,20462.95,23343.464890219377,28350.683026247298
13147,53,3052,1,1,1,27492.07581713928,0.02,45991.06,1568.453560252553,29060.529377391835
13148,53,3052,3,1,2,-36027.43095328867,0.34,197849.6,0.0,-36027.43095328867
13149,44,1929,1,1,1,76103.03411702889,0.21,26575.59,100123.4316802147,176226.46579724358
13150,40,2177,1,4,1,401490.98980560905,0.22,12771.85,65885.67320661007,467376.6630122191
13151,60,1870,3,2,3,128212.6856820583,0.35,17871.29,20954.151367701903,149166.83704976022
13152,40,1953,2,4,1,141721.36151541767,0.15,112312.76,0.0,141721.36151541767
13153,54,2179,3,2,3,-184292.5629568696,0.04,23757.48,1461.1052483346461,-182831.45770853496
13154,54,1591,1,1,1,-52652.56094297298,0.2,70376.32,21641.018010007487,-31011.542932965494
13155,63,3325,1,1,1,659687.9282419039,0.27,61939.34,5241.07604094048,664929.0042828444
13156,52,1615,3,1,4,-179566.44334158822,0.35,23058.1,15173.84225844212,-164392.60108314612
13157,60,2862,3,1,3,24893.74343384664,0.33,77830.84,0.0,24893.74343384664
13158,41,1518,1,1,1,-101368.05954448089,0.32,118089.56,0.0,-101368.05954448089
13159,40,1518,1,1,1,73825.90936379392,0.3,12537.44,88195.13311990624,162021.04248370015
13160,39,2627,1,1,1,35347.66596840703,0.25,58673.33,73283.58165232494,108631.24762073197
13161,62,2983,1,1,1,-132930.73514396686,0.3,57692.7,7393.600786912704,-125537.13435705415
13162,60,2242,1,2,1,115162.77869796177,0.09,93806.74,0.0,115162.77869796177
13163,55,1895,1,4,1,13499.623576496788,0.1,61937.19,8528.355271777313,22027.9788482741
13164,46,2300,2,2,4,76688.94095862733,0.14,49519.78,0.0,76688.94095862733
13165,48,2855,2,1,4,269004.11448178045,0.33,7382.53,32411.49837601871,301415.61285779916
13166,48,1589,3,1,3,-222724.7187270829,0.04,17661.55,9398.720938493627,-213325.99778858927
13167,60,2913,1,1,1,61954.38187426327,0.31,103696.63,0.0,61954.38187426327
13168,49,2855,2,1,3,-31053.60919633684,0.06,44622.16,0.0,-31053.60919633684
13169,39,1401,1,1,1,-125326.18964596244,0.06,72174.57,0.0,-125326.18964596244
13170,59,2913,1,1,1,18014.651431493294,0.1,71956.4,0.0,18014.651431493294
13171,43,2222,1,1,1,234614.83008591936,0.09,15777.65,27306.14846795571,261920.97855387506
13172,37,1959,1,4,1,443986.58416488994,0.17,151861.54,0.0,443986.58416488994
13173,48,2627,2,1,3,93440.64533572162,0.11,48845.14,0.0,93440.64533572162
13174,38,2627,3,1,3,90175.84554035688,0.27,101387.2,0.0,90175.84554035688
13175,54,2996,3,1,3,-17174.892678448978,0.14,96316.59,0.0,-17174.892678448978
13176,52,1379,3,3,3,-52228.0817220127,0.15,21487.59,12120.288730545077,-40107.79299146762
13177,46,1724,1,4,1,125482.68965743294,0.27,13974.39,58567.46060421178,184050.15026164474
13178,52,1724,1,4,1,550865.4419431759,0.23,80533.92,0.0,550865.4419431759
13179,36,1488,1,1,1,-150459.15855622134,0.02,28953.41,17367.280005153738,-133091.8785510676
13180,54,3783,3,1,3,72297.11145788498,0.19,79074.09,0.0,72297.11145788498
13181,56,3621,2,1,5,144902.94096357308,0.26,69643.79,0.0,144902.94096357308
13182,61,3994,1,1,1,-35549.353785666164,0.28,122775.04,0.0,-35549.353785666164
13183,62,3994,1,1,1,43177.52080287648,0.27,98690.16,0.0,43177.52080287648
13184,51,3664,2,1,3,308554.8075184847,0.14,212716.01,0.0,308554.8075184847
13185,38,1488,1,1,1,336674.0873589998,0.17,10725.67,48463.79235056664,385137.8797095665
13186,48,2144,1,1,1,-301492.07550666045,0.29,202916.15,0.0,-301492.07550666045
13187,44,1632,1,1,1,64965.671438236575,0.31,66972.52,74494.09471546246,139459.76615369902
13188,41,1416,1,4,1,187851.19842829893,0.2,230904.99,0.0,187851.19842829893
13189,40,1416,1,4,1,20011.938029987752,0.01,29840.35,6997.105311755813,27009.043341743563
13190,63,1863,3,4,3,-199728.5411570219,0.22,119329.67,0.0,-199728.5411570219
13191,38,2656,1,4,1,211859.26442337147,0.06,229760.23,0.0,211859.26442337147
13192,59,3254,2,1,1,-106579.89583739634,0.03,80935.29,0.0,-106579.89583739634
13193,44,1300,1,1,1,81293.97551499076,0.08,120358.4,0.0,81293.97551499076
13194,58,3254,2,1,3,202276.49216974268,0.01,29063.93,271.64873775182195,202548.1409074945
13195,36,2701,1,1,1,-197266.92666561893,0.27,80354.9,0.0,-197266.92666561893
13196,63,3398,2,1,3,202579.3904392869,0.28,59514.46,0.0,202579.3904392869
13197,55,3237,1,1,1,3679.4749805095535,0.28,110933.41,0.0,3679.4749805095535
13198,60,1416,1,1,1,84457.06617764608,0.15,64489.36,6481.200426795734,90938.26660444181
13199,61,1451,3,1,2,-19695.988278740377,0.22,95762.01,0.0,-19695.988278740377
13200,44,1300,1,1,1,-261846.63497130937,0.23,15860.37,65444.72803571557,-196401.9069355938
13201,50,1652,1,1,1,179628.3660562143,0.02,14116.22,3181.368901702963,182809.73495791724
13202,37,2588,3,1,3,115713.94515230494,0.26,84670.43,0.0,115713.94515230494
13203,56,3237,1,1,1,-25523.02832576074,0.29,31334.8,55572.96839256019,30049.940066799452
13204,38,1800,3,4,3,-73146.84391394597,0.24,124680.67,0.0,-73146.84391394597
13205,61,2330,2,2,3,263496.6252456419,0.15,142033.45,0.0,263496.6252456419
13206,41,2177,1,4,1,-41444.31835701175,0.06,78649.76,0.0,-41444.31835701175
13207,59,3044,2,1,5,220771.37296252296,0.1,94676.43,0.0,220771.37296252296
13208,53,3028,1,1,1,182925.8141171431,0.19,106586.61,0.0,182925.8141171431
13209,55,1870,1,2,1,-57131.76993092611,0.06,102247.56,0.0,-57131.76993092611
13210,54,1615,1,1,1,135963.2586931209,0.12,13362.89,12327.436692729127,148290.69538585003
13211,45,1692,1,1,1,102363.20556746652,0.22,71832.04,0.0,102363.20556746652
13212,45,1467,1,4,1,227455.05523096005,0.14,20881.41,48836.57898308642,276291.63421404647
13213,53,1615,1,1,1,37292.05602542097,0.28,32670.96,77993.45888137417,115285.51490679514
13214,37,1265,1,1,1,176649.21145926532,0.04,59939.57,13545.777663277218,190194.98912254255
13215,40,1235,1,1,1,158859.74434652296,0.18,213041.89,0.0,158859.74434652296
13216,40,1434,3,1,4,-103097.66635057572,0.19,72841.02,0.0,-103097.66635057572
13217,37,1180,3,3,5,-98126.9146786998,0.05,130198.03,0.0,-98126.9146786998
13218,42,1980,3,2,4,-234586.5644568641,0.27,120942.3,0.0,-234586.5644568641
13219,57,2329,1,1,1,556143.2228951087,0.25,32523.42,43735.23305429334,599878.4559494021
13220,49,2388,1,1,1,233587.6660334776,0.15,142501.45,0.0,233587.6660334776
13221,63,2087,3,2,3,45542.17599086835,0.11,146503.8,0.0,45542.17599086835
13222,38,2074,3,1,3,157482.5672869521,0.19,198113.84,0.0,157482.5672869521
13223,49,2074,2,2,3,-24096.74547075731,0.23,125639.45,0.0,-24096.74547075731
13224,54,1885,1,1,1,200825.68918509808,0.31,31687.11,75515.38949481778,276341.07867991587
13225,52,1437,1,4,1,240151.53551836332,0.14,137990.36,0.0,240151.53551836332
13226,41,1472,1,4,1,251980.8662541032,0.12,28789.35,75939.25458974009,327920.12084384327
13227,35,1574,1,1,1,-70799.75022228724,0.31,100235.3,0.0,-70799.75022228724
13228,36,1546,1,4,1,15984.294185166946,0.06,74668.39,0.0,15984.294185166946
13229,40,1609,1,1,1,-38045.39561181524,0.12,59361.32,33406.37016535019,-4639.02544646505
13230,42,1609,1,1,1,114360.23033133204,0.34,18063.26,126367.3735429393,240727.60387427133
13231,40,2394,1,4,1,364630.883871992,0.12,43258.11,48688.150307757205,413319.0341797492
13232,47,1833,3,1,3,-16054.57828345452,0.24,133256.74,0.0,-16054.57828345452
13233,50,2247,1,2,1,105043.51231803,0.19,43302.71,37084.65869922369,142128.17101725368
13234,47,1919,1,1,1,-30936.95729151181,0.23,18680.69,61824.48428488944,30887.52699337763
13235,49,2288,1,1,1,29577.12868987167,0.0,55987.04,0.0,29577.12868987167
13236,55,2043,1,1,1,-321062.915334863,0.16,224557.94,0.0,-321062.915334863
13237,36,2255,2,2,5,1481.352589049258,0.12,14126.26,50840.584134083634,52321.936723132894
13238,36,2762,2,2,5,146834.99485874313,0.34,49229.81,0.0,146834.99485874313
13239,41,1398,1,4,1,101448.47342556654,0.17,54506.29,40736.0358152624,142184.50924082895
13240,46,1892,3,1,3,-85569.21577897377,0.34,54953.52,0.0,-85569.21577897377
13241,54,2006,3,2,3,54449.391534891845,0.23,91751.42,0.0,54449.391534891845
13242,52,2006,3,2,3,-279559.89141172176,0.1,65793.3,0.0,-279559.89141172176
13243,35,1432,1,4,1,101585.05294999994,0.16,37835.11,192574.09574663796,294159.1486966379
13244,36,1842,1,2,1,129580.222751074,0.02,39063.65,23431.75976761715,153011.98251869116
13245,50,1466,2,1,3,670229.1981154631,0.02,163802.44,0.0,670229.1981154631
13246,57,1562,1,2,1,-142799.70940352042,0.12,17234.66,11124.466566601037,-131675.24283691938
13247,57,1525,1,1,1,191275.3545707924,0.04,33264.0,7156.978164377616,198432.33273517003
13248,44,2064,1,2,1,65361.28433324469,0.3,121104.6,0.0,65361.28433324469
13249,48,1622,1,1,1,-295798.0436963306,0.02,177033.24,0.0,-295798.0436963306
13250,42,1653,1,4,1,160339.77620768693,0.29,78956.4,0.0,160339.77620768693
13251,35,1806,1,2,1,139968.56153819538,0.15,124146.95,0.0,139968.56153819538
13252,50,1247,1,1,1,141658.62168181076,0.31,18990.45,66338.02954472574,207996.6512265365
13253,56,1664,2,1,3,417283.5812059434,0.27,9002.79,14865.501120821868,432149.0823267653
13254,43,1247,1,1,1,1340.2872656355248,0.0,66786.84,0.0,1340.2872656355248
13255,38,1358,1,4,1,137449.01372689055,0.15,93693.72,0.0,137449.01372689055
13256,57,1242,2,3,4,82871.24601515086,0.04,205341.91,0.0,82871.24601515086
13257,44,1167,1,3,1,-7798.750088732698,0.04,114878.75,0.0,-7798.750088732698
13258,35,2118,3,2,5,-126702.4778483506,0.24,159408.76,0.0,-126702.4778483506
13259,44,2144,1,1,1,55933.83112929789,0.27,26155.96,126697.47080370614,182631.30193300403
13260,50,2144,1,1,1,120094.39758796402,0.32,35969.29,112684.87249784161,232779.27008580562
13261,48,2144,1,1,1,57909.50055496,0.09,68110.21,16310.40229104972,74219.90284600972
13262,56,3237,3,1,3,-76971.13912125371,0.22,95066.03,0.0,-76971.13912125371
13263,60,3237,2,1,3,60751.955134385295,0.02,38198.72,0.0,60751.955134385295
13264,56,3128,1,1,1,81465.2343169904,0.25,62935.64,19244.442185055173,100709.67650204558
13265,51,3028,1,1,1,-110428.67146370558,0.3,45168.46,46828.696430618176,-63599.97503308741
13266,44,3028,2,1,5,22166.377916313177,0.11,44900.9,0.0,22166.377916313177
13267,51,3028,3,1,3,-35749.87527013932,0.23,184644.94,0.0,-35749.87527013932
13268,49,1615,1,1,1,429410.1007229756,0.25,56039.64,34364.34977253422,463774.45049550984
13269,61,2862,3,1,2,56218.97467545049,0.07,35320.63,1349.9024752124917,57568.87715066298
13270,36,1862,1,1,1,56379.68412077323,0.17,64035.78,65298.57611709019,121678.26023786342
13271,54,3028,1,1,1,73463.15791419084,0.19,12313.21,17985.231353561398,91448.38926775224
13272,40,1518,3,1,3,-98466.31153084389,0.03,11850.94,8336.592086550538,-90129.71944429335
13273,51,2992,2,1,3,-51997.32663518094,0.21,34498.47,14945.254829450747,-37052.0718057302
13274,61,2983,1,1,1,45995.05471183116,0.25,38700.93,26412.36721996332,72407.42193179448
13275,46,1554,1,1,1,32251.463234238803,0.33,28906.68,148071.653162075,180323.1163963138
13276,55,3082,3,1,3,95496.5634526542,0.31,23388.07,9983.202131897007,105479.7655845512
13277,36,1862,3,1,3,323810.3280670614,0.33,9156.46,90624.08459500398,414434.41266206536
13278,61,3155,2,1,5,430992.0651705492,0.26,8080.31,5735.183096891662,436727.2482674409
13279,57,3044,2,1,3,3987.278157616018,0.11,161902.17,0.0,3987.278157616018
13280,42,1817,1,1,1,223163.06606270344,0.31,151185.72,0.0,223163.06606270344
13281,42,1817,1,1,1,-45271.35232670345,0.2,159484.47,0.0,-45271.35232670345
13282,36,1687,1,1,1,155386.05335872725,0.32,93088.14,0.0,155386.05335872725
13283,43,1475,1,1,1,65602.93033877671,0.17,41481.74,54242.724837659836,119845.65517643656
13284,48,1892,1,1,1,254114.71950648705,0.08,288.97,307.55493029734123,254422.27443678438
13285,40,1247,1,1,1,126495.427290773,0.05,46579.57,10922.196176194373,137417.62346696737
13286,39,1566,1,3,1,46360.484108314944,0.13,133591.77,0.0,46360.484108314944
13287,37,1785,3,1,3,-26557.61292566974,0.03,30975.83,5250.184136899952,-21307.428788769786
13288,42,2847,3,1,3,193985.66864138425,0.23,67665.36,0.0,193985.66864138425
